Unit#,LOB,Order#,Rec Req Date,stop_no,Actual Fuel Date,Next Fuel Date,Purchase Type,Actual Fuel Type,Rec Stop (P or A),Rec Stop Chain,Rec Gallons,Rec Stop PPG,Location Compliant,Gallon Over/Under ,Actual Stop,Actual Gallons,Actual PPG,PPG on Req Date,Next Actual Stop,Next PPG on Req Date,Dispatch has Re-opt,Measure Names,Actual Fuel Chain,Next Fuel Chain,Measure Values
220947,Line Haul,AQH7257-01,6/9/2026,1,6/9/2026,6/12/2026,Fill,Primary,WA262,PILOT,152.5,,Y,Under,WA262,120.6,,,WA262,,N,Gallon Over/Under,PILOT,PILOT,31.94
220947,Line Haul,AQH7257-01,6/9/2026,1,6/9/2026,6/12/2026,Fill,Primary,WA262,PILOT,152.5,,Y,Under,WA262,120.6,,,WA262,,N,Fuel Rec Count,PILOT,PILOT,1
220947,Line Haul,AQH7945-01,6/12/2026,1,6/12/2026,6/13/2026,Fill,Primary,WA262,PILOT,126.4,,Y,Under,WA262,100.7,,,WA262,,N,Total Noncompliant Cost,PILOT,PILOT,-1.434105890
220947,Line Haul,AQH7945-01,6/12/2026,1,6/12/2026,6/13/2026,Fill,Primary,WA262,PILOT,126.4,,Y,Under,WA262,100.7,,,WA262,,N,Location Noncompliant Cost,PILOT,PILOT,0
220947,Line Haul,AQH7945-01,6/12/2026,1,6/12/2026,6/13/2026,Fill,Primary,WA262,PILOT,126.4,,Y,Under,WA262,100.7,,,WA262,,N,Gallon Over/Under Cost,PILOT,PILOT,-1.434105890
220947,Line Haul,AQH7945-01,6/12/2026,1,6/12/2026,6/13/2026,Fill,Primary,WA262,PILOT,126.4,,Y,Under,WA262,100.7,,,WA262,,N,Gallon Over/Under,PILOT,PILOT,25.67
220947,Line Haul,AQH7945-01,6/12/2026,1,6/12/2026,6/13/2026,Fill,Primary,WA262,PILOT,126.4,,Y,Under,WA262,100.7,,,WA262,,N,Fuel Rec Count,PILOT,PILOT,1
220947,Line Haul,AQI7748-01,6/6/2026,1,6/7/2026,6/8/2026,Fill,Primary,WA262,PILOT,124.1,,Y,Under,WA262,99.8,,,WA262,,N,Total Noncompliant Cost,PILOT,PILOT,-0.986759680
220947,Line Haul,AQI7748-01,6/6/2026,1,6/7/2026,6/8/2026,Fill,Primary,WA262,PILOT,124.1,,Y,Under,WA262,99.8,,,WA262,,N,Location Noncompliant Cost,PILOT,PILOT,0
220947,Line Haul,AQI7748-01,6/6/2026,1,6/7/2026,6/8/2026,Fill,Primary,WA262,PILOT,124.1,,Y,Under,WA262,99.8,,,WA262,,N,Gallon Over/Under Cost,PILOT,PILOT,-0.986759680
220947,Line Haul,AQI7748-01,6/6/2026,1,6/7/2026,6/8/2026,Fill,Primary,WA262,PILOT,124.1,,Y,Under,WA262,99.8,,,WA262,,N,Gallon Over/Under,PILOT,PILOT,24.32
220947,Line Haul,AQI7748-01,6/6/2026,1,6/7/2026,6/8/2026,Fill,Primary,WA262,PILOT,124.1,,Y,Under,WA262,99.8,,,WA262,,N,Fuel Rec Count,PILOT,PILOT,1
220947,Line Haul,AQJ7376-01,6/18/2026,1,6/20/2026,6/24/2026,Fill,Primary,WA262,PILOT,107.3,,Y,Over,WA262,122.9,,,WA262,,N,Total Noncompliant Cost,PILOT,PILOT,0
220947,Line Haul,AQJ7376-01,6/18/2026,1,6/20/2026,6/24/2026,Fill,Primary,WA262,PILOT,107.3,,Y,Over,WA262,122.9,,,WA262,,N,Location Noncompliant Cost,PILOT,PILOT,0
220947,Line Haul,AQJ7376-01,6/18/2026,1,6/20/2026,6/24/2026,Fill,Primary,WA262,PILOT,107.3,,Y,Over,WA262,122.9,,,WA262,,N,Gallon Over/Under Cost,PILOT,PILOT,0
220947,Line Haul,AQJ7376-01,6/18/2026,1,6/20/2026,6/24/2026,Fill,Primary,WA262,PILOT,107.3,,Y,Over,WA262,122.9,,,WA262,,N,Gallon Over/Under,PILOT,PILOT,0
220947,Line Haul,AQJ7376-01,6/18/2026,1,6/20/2026,6/24/2026,Fill,Primary,WA262,PILOT,107.3,,Y,Over,WA262,122.9,,,WA262,,N,Fuel Rec Count,PILOT,PILOT,1
220947,Line Haul,AQN0350-01,6/16/2026,1,6/16/2026,6/17/2026,Fill,Primary,WA262,PILOT,157.5,,Y,Under,WA262,127.8,,,WA262,,N,Total Noncompliant Cost,PILOT,PILOT,0.787244500
220947,Line Haul,AQN0350-01,6/16/2026,1,6/16/2026,6/17/2026,Fill,Primary,WA262,PILOT,157.5,,Y,Under,WA262,127.8,,,WA262,,N,Location Noncompliant Cost,PILOT,PILOT,0
220947,Line Haul,AQN0350-01,6/16/2026,1,6/16/2026,6/17/2026,Fill,Primary,WA262,PILOT,157.5,,Y,Under,WA262,127.8,,,WA262,,N,Gallon Over/Under Cost,PILOT,PILOT,0.787244500
220947,Line Haul,AQN0350-01,6/16/2026,1,6/16/2026,6/17/2026,Fill,Primary,WA262,PILOT,157.5,,Y,Under,WA262,127.8,,,WA262,,N,Gallon Over/Under,PILOT,PILOT,29.75
220947,Line Haul,AQN0350-01,6/16/2026,1,6/16/2026,6/17/2026,Fill,Primary,WA262,PILOT,157.5,,Y,Under,WA262,127.8,,,WA262,,N,Fuel Rec Count,PILOT,PILOT,1
220947,Line Haul,AQN0462-01,6/17/2026,1,6/17/2026,6/20/2026,Fill,Primary,WA262,PILOT,105.2,,Y,Under,WA262,80.2,,,WA262,,N,Total Noncompliant Cost,PILOT,PILOT,-1.17757878
220947,Line Haul,AQN0462-01,6/17/2026,1,6/17/2026,6/20/2026,Fill,Primary,WA262,PILOT,105.2,,Y,Under,WA262,80.2,,,WA262,,N,Location Noncompliant Cost,PILOT,PILOT,0
220947,Line Haul,AQN0462-01,6/17/2026,1,6/17/2026,6/20/2026,Fill,Primary,WA262,PILOT,105.2,,Y,Under,WA262,80.2,,,WA262,,N,Gallon Over/Under Cost,PILOT,PILOT,-1.17757878
220947,Line Haul,AQN0462-01,6/17/2026,1,6/17/2026,6/20/2026,Fill,Primary,WA262,PILOT,105.2,,Y,Under,WA262,80.2,,,WA262,,N,Gallon Over/Under,PILOT,PILOT,24.99
220947,Line Haul,AQN0462-01,6/17/2026,1,6/17/2026,6/20/2026,Fill,Primary,WA262,PILOT,105.2,,Y,Under,WA262,80.2,,,WA262,,N,Fuel Rec Count,PILOT,PILOT,1
220947,Line Haul,ARC7059-01,7/12/2026,1,7/12/2026,7/13/2026,Fill,Primary,WA262,PILOT,114.6,,Y,Under,WA262,87.2,,,WA508,,N,Total Noncompliant Cost,PILOT,LOVES,0
220947,Line Haul,ARC7059-01,7/12/2026,1,7/12/2026,7/13/2026,Fill,Primary,WA262,PILOT,114.6,,Y,Under,WA262,87.2,,,WA508,,N,Location Noncompliant Cost,PILOT,LOVES,0
220947,Line Haul,ARC7059-01,7/12/2026,1,7/12/2026,7/13/2026,Fill,Primary,WA262,PILOT,114.6,,Y,Under,WA262,87.2,,,WA508,,N,Gallon Over/Under Cost,PILOT,LOVES,0
220947,Line Haul,ARC7059-01,7/12/2026,1,7/12/2026,7/13/2026,Fill,Primary,WA262,PILOT,114.6,,Y,Under,WA262,87.2,,,WA508,,N,Gallon Over/Under,PILOT,LOVES,27.42
220947,Line Haul,ARC7059-01,7/12/2026,1,7/12/2026,7/13/2026,Fill,Primary,WA262,PILOT,114.6,,Y,Under,WA262,87.2,,,WA508,,N,Fuel Rec Count,PILOT,LOVES,1
220947,Line Haul,ARJ3875-01,7/14/2026,1,7/14/2026,7/19/2026,Fill,Primary,WA015,TAPET,116.6,,Y,Under,WA015,92.8,,,FP129,,N,Total Noncompliant Cost,TAPET,Terminal,6.624740000
220947,Line Haul,ARJ3875-01,7/14/2026,1,7/14/2026,7/19/2026,Fill,Primary,WA015,TAPET,116.6,,Y,Under,WA015,92.8,,,FP129,,N,Location Noncompliant Cost,TAPET,Terminal,0
220947,Line Haul,ARJ3875-01,7/14/2026,1,7/14/2026,7/19/2026,Fill,Primary,WA015,TAPET,116.6,,Y,Under,WA015,92.8,,,FP129,,N,Gallon Over/Under Cost,TAPET,Terminal,6.624740000
220947,Line Haul,ARJ3875-01,7/14/2026,1,7/14/2026,7/19/2026,Fill,Primary,WA015,TAPET,116.6,,Y,Under,WA015,92.8,,,FP129,,N,Gallon Over/Under,TAPET,Terminal,23.83
220947,Line Haul,ARJ3875-01,7/14/2026,1,7/14/2026,7/19/2026,Fill,Primary,WA015,TAPET,116.6,,Y,Under,WA015,92.8,,,FP129,,N,Fuel Rec Count,TAPET,Terminal,1
220947,Line Haul,ARJ4053-01,7/19/2026,1,7/19/2026,7/20/2026,Fill,Terminal Fueling,FP129,Terminal,70.7,,Y,Under,FP129,52.2,,,WA028,,N,Total Noncompliant Cost,Terminal,PILOT,-1.948554
220947,Line Haul,ARJ4053-01,7/19/2026,1,7/19/2026,7/20/2026,Fill,Terminal Fueling,FP129,Terminal,70.7,,Y,Under,FP129,52.2,,,WA028,,N,Location Noncompliant Cost,Terminal,PILOT,0
220947,Line Haul,ARJ4053-01,7/19/2026,1,7/19/2026,7/20/2026,Fill,Terminal Fueling,FP129,Terminal,70.7,,Y,Under,FP129,52.2,,,WA028,,N,Gallon Over/Under Cost,Terminal,PILOT,-1.948554
220947,Line Haul,ARJ4053-01,7/19/2026,1,7/19/2026,7/20/2026,Fill,Terminal Fueling,FP129,Terminal,70.7,,Y,Under,FP129,52.2,,,WA028,,N,Gallon Over/Under,Terminal,PILOT,18.54
220947,Line Haul,ARJ4053-01,7/19/2026,1,7/19/2026,7/20/2026,Fill,Terminal Fueling,FP129,Terminal,70.7,,Y,Under,FP129,52.2,,,WA028,,N,Fuel Rec Count,Terminal,PILOT,1
220947,Line Haul,ARL0078-01,7/13/2026,1,7/13/2026,7/14/2026,Fill,Acall,ID330,LOVES,155.5,,N,Under,WA508,98.0,,,WA015,,N,Total Noncompliant Cost,LOVES,TAPET,8.334200000
220947,Line Haul,ARL0078-01,7/13/2026,1,7/13/2026,7/14/2026,Fill,Acall,ID330,LOVES,155.5,,N,Under,WA508,98.0,,,WA015,,N,Location Noncompliant Cost,LOVES,TAPET,1.411200000
220947,Line Haul,ARL0078-01,7/13/2026,1,7/13/2026,7/14/2026,Fill,Acall,ID330,LOVES,155.5,,N,Under,WA508,98.0,,,WA015,,N,Gallon Over/Under Cost,LOVES,TAPET,6.923000000
220947,Line Haul,ARL0078-01,7/13/2026,1,7/13/2026,7/14/2026,Fill,Acall,ID330,LOVES,155.5,,N,Under,WA508,98.0,,,WA015,,N,Gallon Over/Under,LOVES,TAPET,57.5
220947,Line Haul,ARL0078-01,7/13/2026,1,7/13/2026,7/14/2026,Fill,Acall,ID330,LOVES,155.5,,N,Under,WA508,98.0,,,WA015,,N,Fuel Rec Count,LOVES,TAPET,1
220947,Line Haul,ARM2988-01,7/23/2026,1,7/24/2026,7/25/2026,Fill,Primary,OR182,LOVES,122.9,,Y,Under,OR182,106.1,,,WA262,,N,Total Noncompliant Cost,LOVES,PILOT,6.383316060
220947,Line Haul,ARM2988-01,7/23/2026,1,7/24/2026,7/25/2026,Fill,Primary,OR182,LOVES,122.9,,Y,Under,OR182,106.1,,,WA262,,N,Location Noncompliant Cost,LOVES,PILOT,0
220947,Line Haul,ARM2988-01,7/23/2026,1,7/24/2026,7/25/2026,Fill,Primary,OR182,LOVES,122.9,,Y,Under,OR182,106.1,,,WA262,,N,Gallon Over/Under Cost,LOVES,PILOT,6.383316060
220947,Line Haul,ARM2988-01,7/23/2026,1,7/24/2026,7/25/2026,Fill,Primary,OR182,LOVES,122.9,,Y,Under,OR182,106.1,,,WA262,,N,Gallon Over/Under,LOVES,PILOT,16.83
220947,Line Haul,ARM2988-01,7/23/2026,1,7/24/2026,7/25/2026,Fill,Primary,OR182,LOVES,122.9,,Y,Under,OR182,106.1,,,WA262,,N,Fuel Rec Count,LOVES,PILOT,1
220947,Line Haul,ARM3064-01,7/25/2026,1,7/25/2026,7/28/2026,Fill,Acall,FP129,Terminal,107.1,,N,Under,WA262,64.3,,,WA262,,N,Total Noncompliant Cost,PILOT,PILOT,-9.642409700
220947,Line Haul,ARM3064-01,7/25/2026,1,7/25/2026,7/28/2026,Fill,Acall,FP129,Terminal,107.1,,N,Under,WA262,64.3,,,WA262,,N,Location Noncompliant Cost,PILOT,PILOT,-5.058659500
220947,Line Haul,ARM3064-01,7/25/2026,1,7/25/2026,7/28/2026,Fill,Acall,FP129,Terminal,107.1,,N,Under,WA262,64.3,,,WA262,,N,Gallon Over/Under Cost,PILOT,PILOT,-4.583750200
220947,Line Haul,ARM3064-01,7/25/2026,1,7/25/2026,7/28/2026,Fill,Acall,FP129,Terminal,107.1,,N,Under,WA262,64.3,,,WA262,,N,Gallon Over/Under,PILOT,PILOT,42.85
220947,Line Haul,ARM3064-01,7/25/2026,1,7/25/2026,7/28/2026,Fill,Acall,FP129,Terminal,107.1,,N,Under,WA262,64.3,,,WA262,,N,Fuel Rec Count,PILOT,PILOT,1
220947,Line Haul,ARQ0887-01,7/20/2026,1,7/20/2026,7/22/2026,Fill,Alternate,WA028,PILOT,144.4,,Y,Under,WA028,116.9,,,FP129,,N,Total Noncompliant Cost,PILOT,Terminal,0
220947,Line Haul,ARQ0887-01,7/20/2026,1,7/20/2026,7/22/2026,Fill,Alternate,WA028,PILOT,144.4,,Y,Under,WA028,116.9,,,FP129,,N,Location Noncompliant Cost,PILOT,Terminal,0
220947,Line Haul,ARQ0887-01,7/20/2026,1,7/20/2026,7/22/2026,Fill,Alternate,WA028,PILOT,144.4,,Y,Under,WA028,116.9,,,FP129,,N,Gallon Over/Under Cost,PILOT,Terminal,0
220947,Line Haul,ARQ0887-01,7/20/2026,1,7/20/2026,7/22/2026,Fill,Alternate,WA028,PILOT,144.4,,Y,Under,WA028,116.9,,,FP129,,N,Gallon Over/Under,PILOT,Terminal,27.53
220947,Line Haul,ARQ0887-01,7/20/2026,1,7/20/2026,7/22/2026,Fill,Alternate,WA028,PILOT,144.4,,Y,Under,WA028,116.9,,,FP129,,N,Fuel Rec Count,PILOT,Terminal,1
220947,Line Haul,ARR5627-01,7/29/2026,1,7/29/2026,7/30/2026,Partial,Terminal Fueling,FP129,Terminal,74.8,,Y,Under,FP129,50.4,,,WA508,,N,Total Noncompliant Cost,Terminal,LOVES,-1.706259000
220947,Line Haul,ARR5627-01,7/29/2026,1,7/29/2026,7/30/2026,Partial,Terminal Fueling,FP129,Terminal,74.8,,Y,Under,FP129,50.4,,,WA508,,N,Location Noncompliant Cost,Terminal,LOVES,0
220947,Line Haul,ARR5627-01,7/29/2026,1,7/29/2026,7/30/2026,Partial,Terminal Fueling,FP129,Terminal,74.8,,Y,Under,FP129,50.4,,,WA508,,N,Gallon Over/Under Cost,Terminal,LOVES,-1.706259000
220947,Line Haul,ARR5627-01,7/29/2026,1,7/29/2026,7/30/2026,Partial,Terminal Fueling,FP129,Terminal,74.8,,Y,Under,FP129,50.4,,,WA508,,N,Gallon Over/Under,Terminal,LOVES,24.41
220947,Line Haul,ARR5627-01,7/29/2026,1,7/29/2026,7/30/2026,Partial,Terminal Fueling,FP129,Terminal,74.8,,Y,Under,FP129,50.4,,,WA508,,N,Fuel Rec Count,Terminal,LOVES,1
220947,Line Haul,ARR5765-01,7/30/2026,1,7/30/2026,,Fill,Primary,WA508,LOVES,168.4,,Y,Under,WA508,129.2,,,N/A,,N,Total Noncompliant Cost,LOVES,,0
220947,Line Haul,ARR5765-01,7/30/2026,1,7/30/2026,,Fill,Primary,WA508,LOVES,168.4,,Y,Under,WA508,129.2,,,N/A,,N,Location Noncompliant Cost,LOVES,,0
220947,Line Haul,ARR5765-01,7/30/2026,1,7/30/2026,,Fill,Primary,WA508,LOVES,168.4,,Y,Under,WA508,129.2,,,N/A,,N,Gallon Over/Under Cost,LOVES,,0
220947,Line Haul,ARR5765-01,7/30/2026,1,7/30/2026,,Fill,Primary,WA508,LOVES,168.4,,Y,Under,WA508,129.2,,,N/A,,N,Gallon Over/Under,LOVES,,39.24
220947,Line Haul,ARR5765-01,7/30/2026,1,7/30/2026,,Fill,Primary,WA508,LOVES,168.4,,Y,Under,WA508,129.2,,,N/A,,N,Fuel Rec Count,LOVES,,1
220947,Line Haul,ARR7135-01,7/22/2026,1,7/22/2026,7/24/2026,Partial,Terminal Fueling,FP129,Terminal,84,,Y,Over,FP129,142.7,,,OR182,,N,Total Noncompliant Cost,Terminal,LOVES,-0.017604000
220947,Line Haul,ARR7135-01,7/22/2026,1,7/22/2026,7/24/2026,Partial,Terminal Fueling,FP129,Terminal,84,,Y,Over,FP129,142.7,,,OR182,,N,Location Noncompliant Cost,Terminal,LOVES,0
220947,Line Haul,ARR7135-01,7/22/2026,1,7/22/2026,7/24/2026,Partial,Terminal Fueling,FP129,Terminal,84,,Y,Over,FP129,142.7,,,OR182,,N,Gallon Over/Under Cost,Terminal,LOVES,-0.017604000
220947,Line Haul,ARR7135-01,7/22/2026,1,7/22/2026,7/24/2026,Partial,Terminal Fueling,FP129,Terminal,84,,Y,Over,FP129,142.7,,,OR182,,N,Gallon Over/Under,Terminal,LOVES,58.68
220947,Line Haul,ARR7135-01,7/22/2026,1,7/22/2026,7/24/2026,Partial,Terminal Fueling,FP129,Terminal,84,,Y,Over,FP129,142.7,,,OR182,,N,Fuel Rec Count,Terminal,LOVES,1
220947,Line Haul,DHAH7J5-01,6/29/2026,1,6/29/2026,6/30/2026,Fill,Primary,WA262,PILOT,105.2,,Y,Under,WA262,79.9,,,WA262,,N,Total Noncompliant Cost,PILOT,PILOT,-1.180248240
220947,Line Haul,DHAH7J5-01,6/29/2026,1,6/29/2026,6/30/2026,Fill,Primary,WA262,PILOT,105.2,,Y,Under,WA262,79.9,,,WA262,,N,Location Noncompliant Cost,PILOT,PILOT,0
220947,Line Haul,DHAH7J5-01,6/29/2026,1,6/29/2026,6/30/2026,Fill,Primary,WA262,PILOT,105.2,,Y,Under,WA262,79.9,,,WA262,,N,Gallon Over/Under Cost,PILOT,PILOT,-1.180248240
220947,Line Haul,DHAH7J5-01,6/29/2026,1,6/29/2026,6/30/2026,Fill,Primary,WA262,PILOT,105.2,,Y,Under,WA262,79.9,,,WA262,,N,Gallon Over/Under,PILOT,PILOT,25.26
220947,Line Haul,DHAH7J5-01,6/29/2026,1,6/29/2026,6/30/2026,Fill,Primary,WA262,PILOT,105.2,,Y,Under,WA262,79.9,,,WA262,,N,Fuel Rec Count,PILOT,PILOT,1
220947,Line Haul,DHAH8ML-01,6/30/2026,1,6/30/2026,7/2/2026,Fill,Primary,WA262,PILOT,139,,Y,Under,WA262,106.1,,,WA262,,N,Total Noncompliant Cost,PILOT,PILOT,-1.641715350
220947,Line Haul,DHAH8ML-01,6/30/2026,1,6/30/2026,7/2/2026,Fill,Primary,WA262,PILOT,139,,Y,Under,WA262,106.1,,,WA262,,N,Location Noncompliant Cost,PILOT,PILOT,0
220947,Line Haul,DHAH8ML-01,6/30/2026,1,6/30/2026,7/2/2026,Fill,Primary,WA262,PILOT,139,,Y,Under,WA262,106.1,,,WA262,,N,Gallon Over/Under Cost,PILOT,PILOT,-1.641715350
220947,Line Haul,DHAH8ML-01,6/30/2026,1,6/30/2026,7/2/2026,Fill,Primary,WA262,PILOT,139,,Y,Under,WA262,106.1,,,WA262,,N,Gallon Over/Under,PILOT,PILOT,32.91
220947,Line Haul,DHAH8ML-01,6/30/2026,1,6/30/2026,7/2/2026,Fill,Primary,WA262,PILOT,139,,Y,Under,WA262,106.1,,,WA262,,N,Fuel Rec Count,PILOT,PILOT,1
220947,Line Haul,DHAH26Z-01,6/24/2026,1,6/24/2026,6/25/2026,Fill,Primary,WA262,PILOT,165.5,,Y,Under,WA262,105.4,,,WA015,,N,Total Noncompliant Cost,PILOT,TAPET,12.70269
220947,Line Haul,DHAH26Z-01,6/24/2026,1,6/24/2026,6/25/2026,Fill,Primary,WA262,PILOT,165.5,,Y,Under,WA262,105.4,,,WA015,,N,Location Noncompliant Cost,PILOT,TAPET,0
220947,Line Haul,DHAH26Z-01,6/24/2026,1,6/24/2026,6/25/2026,Fill,Primary,WA262,PILOT,165.5,,Y,Under,WA262,105.4,,,WA015,,N,Gallon Over/Under Cost,PILOT,TAPET,12.70269
220947,Line Haul,DHAH26Z-01,6/24/2026,1,6/24/2026,6/25/2026,Fill,Primary,WA262,PILOT,165.5,,Y,Under,WA262,105.4,,,WA015,,N,Gallon Over/Under,PILOT,TAPET,60.06
220947,Line Haul,DHAH26Z-01,6/24/2026,1,6/24/2026,6/25/2026,Fill,Primary,WA262,PILOT,165.5,,Y,Under,WA262,105.4,,,WA015,,N,Fuel Rec Count,PILOT,TAPET,1
220947,Line Haul,DHAH61C-01,6/28/2026,1,6/28/2026,6/29/2026,Fill,Primary,WA262,PILOT,112.7,,Y,Under,WA262,83.1,,,WA262,,N,Total Noncompliant Cost,PILOT,PILOT,-1.026679500
220947,Line Haul,DHAH61C-01,6/28/2026,1,6/28/2026,6/29/2026,Fill,Primary,WA262,PILOT,112.7,,Y,Under,WA262,83.1,,,WA262,,N,Location Noncompliant Cost,PILOT,PILOT,0
220947,Line Haul,DHAH61C-01,6/28/2026,1,6/28/2026,6/29/2026,Fill,Primary,WA262,PILOT,112.7,,Y,Under,WA262,83.1,,,WA262,,N,Gallon Over/Under Cost,PILOT,PILOT,-1.026679500
220947,Line Haul,DHAH61C-01,6/28/2026,1,6/28/2026,6/29/2026,Fill,Primary,WA262,PILOT,112.7,,Y,Under,WA262,83.1,,,WA262,,N,Gallon Over/Under,PILOT,PILOT,29.63
220947,Line Haul,DHAH61C-01,6/28/2026,1,6/28/2026,6/29/2026,Fill,Primary,WA262,PILOT,112.7,,Y,Under,WA262,83.1,,,WA262,,N,Fuel Rec Count,PILOT,PILOT,1
220947,Line Haul,DHAH384-01,6/25/2026,1,6/25/2026,6/28/2026,Fill,Primary,WA015,TAPET,120.4,,Y,Under,WA015,90.7,,,WA262,,N,Total Noncompliant Cost,TAPET,PILOT,-7.684008500
220947,Line Haul,DHAH384-01,6/25/2026,1,6/25/2026,6/28/2026,Fill,Primary,WA015,TAPET,120.4,,Y,Under,WA015,90.7,,,WA262,,N,Location Noncompliant Cost,TAPET,PILOT,0
220947,Line Haul,DHAH384-01,6/25/2026,1,6/25/2026,6/28/2026,Fill,Primary,WA015,TAPET,120.4,,Y,Under,WA015,90.7,,,WA262,,N,Gallon Over/Under Cost,TAPET,PILOT,-7.684008500
220947,Line Haul,DHAH384-01,6/25/2026,1,6/25/2026,6/28/2026,Fill,Primary,WA015,TAPET,120.4,,Y,Under,WA015,90.7,,,WA262,,N,Gallon Over/Under,TAPET,PILOT,29.75
220947,Line Haul,DHAH384-01,6/25/2026,1,6/25/2026,6/28/2026,Fill,Primary,WA015,TAPET,120.4,,Y,Under,WA015,90.7,,,WA262,,N,Fuel Rec Count,TAPET,PILOT,1
220947,Line Haul,DHAHKOT-01,6/4/2026,1,6/4/2026,6/5/2026,Fill,Primary,WA262,PILOT,116.2,,Y,Under,WA262,99.1,,,WA262,,Y,Total Noncompliant Cost,PILOT,PILOT,0.119809900
220947,Line Haul,DHAHKOT-01,6/4/2026,1,6/4/2026,6/5/2026,Fill,Primary,WA262,PILOT,116.2,,Y,Under,WA262,99.1,,,WA262,,Y,Location Noncompliant Cost,PILOT,PILOT,0
220947,Line Haul,DHAHKOT-01,6/4/2026,1,6/4/2026,6/5/2026,Fill,Primary,WA262,PILOT,116.2,,Y,Under,WA262,99.1,,,WA262,,Y,Gallon Over/Under Cost,PILOT,PILOT,0.119809900
220947,Line Haul,DHAHKOT-01,6/4/2026,1,6/4/2026,6/5/2026,Fill,Primary,WA262,PILOT,116.2,,Y,Under,WA262,99.1,,,WA262,,Y,Gallon Over/Under,PILOT,PILOT,17.15
220947,Line Haul,DHAHKOT-01,6/4/2026,1,6/4/2026,6/5/2026,Fill,Primary,WA262,PILOT,116.2,,Y,Under,WA262,99.1,,,WA262,,Y,Fuel Rec Count,PILOT,PILOT,1
220947,Line Haul,DHAHS5R-01,6/13/2026,1,6/13/2026,6/15/2026,Fill,Primary,WA262,PILOT,101.7,,Y,Under,WA262,82.7,,,WA262,,N,Total Noncompliant Cost,PILOT,PILOT,-0.750728160
220947,Line Haul,DHAHS5R-01,6/13/2026,1,6/13/2026,6/15/2026,Fill,Primary,WA262,PILOT,101.7,,Y,Under,WA262,82.7,,,WA262,,N,Location Noncompliant Cost,PILOT,PILOT,0
220947,Line Haul,DHAHS5R-01,6/13/2026,1,6/13/2026,6/15/2026,Fill,Primary,WA262,PILOT,101.7,,Y,Under,WA262,82.7,,,WA262,,N,Gallon Over/Under Cost,PILOT,PILOT,-0.750728160
220947,Line Haul,DHAHS5R-01,6/13/2026,1,6/13/2026,6/15/2026,Fill,Primary,WA262,PILOT,101.7,,Y,Under,WA262,82.7,,,WA262,,N,Gallon Over/Under,PILOT,PILOT,19.04
220947,Line Haul,DHAHS5R-01,6/13/2026,1,6/13/2026,6/15/2026,Fill,Primary,WA262,PILOT,101.7,,Y,Under,WA262,82.7,,,WA262,,N,Fuel Rec Count,PILOT,PILOT,1
220947,Line Haul,DHAIAXP-01,7/2/2026,1,7/2/2026,7/3/2026,Fill,Primary,WA262,PILOT,89.6,,Y,Under,WA262,74.8,,,WA262,,N,Total Noncompliant Cost,PILOT,PILOT,-0.726090750
220947,Line Haul,DHAIAXP-01,7/2/2026,1,7/2/2026,7/3/2026,Fill,Primary,WA262,PILOT,89.6,,Y,Under,WA262,74.8,,,WA262,,N,Location Noncompliant Cost,PILOT,PILOT,0
220947,Line Haul,DHAIAXP-01,7/2/2026,1,7/2/2026,7/3/2026,Fill,Primary,WA262,PILOT,89.6,,Y,Under,WA262,74.8,,,WA262,,N,Gallon Over/Under Cost,PILOT,PILOT,-0.726090750
220947,Line Haul,DHAIAXP-01,7/2/2026,1,7/2/2026,7/3/2026,Fill,Primary,WA262,PILOT,89.6,,Y,Under,WA262,74.8,,,WA262,,N,Gallon Over/Under,PILOT,PILOT,14.85
220947,Line Haul,DHAIAXP-01,7/2/2026,1,7/2/2026,7/3/2026,Fill,Primary,WA262,PILOT,89.6,,Y,Under,WA262,74.8,,,WA262,,N,Fuel Rec Count,PILOT,PILOT,1
220947,Line Haul,DHAIC3X-01,7/5/2026,1,7/5/2026,7/7/2026,Fill,Primary,WA262,PILOT,175.8,,Y,Under,WA262,125.2,,,WA262,,N,Total Noncompliant Cost,PILOT,PILOT,-1.9917283
220947,Line Haul,DHAIC3X-01,7/5/2026,1,7/5/2026,7/7/2026,Fill,Primary,WA262,PILOT,175.8,,Y,Under,WA262,125.2,,,WA262,,N,Location Noncompliant Cost,PILOT,PILOT,0
220947,Line Haul,DHAIC3X-01,7/5/2026,1,7/5/2026,7/7/2026,Fill,Primary,WA262,PILOT,175.8,,Y,Under,WA262,125.2,,,WA262,,N,Gallon Over/Under Cost,PILOT,PILOT,-1.9917283
220947,Line Haul,DHAIC3X-01,7/5/2026,1,7/5/2026,7/7/2026,Fill,Primary,WA262,PILOT,175.8,,Y,Under,WA262,125.2,,,WA262,,N,Gallon Over/Under,PILOT,PILOT,50.59
220947,Line Haul,DHAIC3X-01,7/5/2026,1,7/5/2026,7/7/2026,Fill,Primary,WA262,PILOT,175.8,,Y,Under,WA262,125.2,,,WA262,,N,Fuel Rec Count,PILOT,PILOT,1
220947,Line Haul,DHAIENN-01,7/7/2026,1,7/7/2026,7/8/2026,Fill,Primary,WA262,PILOT,115.4,,Y,Under,WA262,87.2,,,OR715,,N,Total Noncompliant Cost,PILOT,PILOT,-12.5226284
